model,layer,dataset,subject,roi,pearson_r,pearson_r_nc,explained_variance,ev_nc,enc_rsa,enc_cka
MODEL_A,layer3-25,NSD,subj07,V1v,0.41740346,0.07324431,0.18021193,0.00506896,0.40081748,0.42120913
MODEL_A,layer3-25,NSD,subj07,V2v,0.44225099,0.07535684,0.19399323,0.00522445,0.39601065,0.42664723
MODEL_A,layer3-25,NSD,subj07,V3v,0.36254693,0.06183054,0.08033733,0.00217841,0.22382909,0.31082031
MODEL_A,layer3-25,NSD,subj07,hV4,0.32437821,0.06027886,0.07086325,0.00230209,0.22199087,0.23512619
MODEL_A,layer3-25,NSD,subj07,FFA-1,0.35915694,0.06633661,0.09083458,0.00285689,0.42031625,0.37740514
MODEL_A,layer3-25,NSD,subj07,VWFA-1,0.37655309,0.06736264,0.10197439,0.00304987,0.51665101,0.42716465
MODEL_A,layer3-25,NSD,subj07,PPA,0.42125253,0.08080532,0.17770218,0.0061387,0.43375518,0.43737274
MODEL_A,layer3-25,NSD,subj07,OPA,0.39300103,0.07410293,0.13934049,0.00470837,0.38998792,0.32448054
MODEL_A,layer3-25,NSD,subj07,EBA,0.37730672,0.06663575,0.112305,0.0032086,0.48613607,0.4527306
MODEL_A,layer3-25,NSD,subj08,V1v,0.31305021,0.05519661,0.06196057,0.00173983,0.21240153,0.35852569
MODEL_A,layer3-25,NSD,subj08,V2v,0.33510813,0.05668291,0.06498719,0.00168414,0.23412973,0.3540662
MODEL_A,layer3-25,NSD,subj08,V3v,0.30933407,0.05696432,0.05986583,0.00189511,0.1926329,0.29373958
MODEL_A,layer3-25,NSD,subj08,hV4,0.3162232,0.05857498,0.07136113,0.00226153,0.18826746,0.31675338
MODEL_A,layer3-25,NSD,subj08,FFA-1,0.27976224,0.05320768,0.04760647,0.00161242,0.33011532,0.26541799
MODEL_A,layer3-25,NSD,subj08,VWFA-1,0.18780746,0.03970752,0.02203772,0.00093885,0.18611903,0.08606773
MODEL_A,layer3-25,NSD,subj08,PPA,0.33300701,0.06200337,0.05354215,0.00171688,0.30795218,0.34572108
MODEL_A,layer3-25,NSD,subj08,OPA,0.29564306,0.05781914,0.08891527,0.00315757,0.26700437,0.20373644
MODEL_A,layer3-25,NSD,subj08,EBA,0.2785506,0.0543431,0.06599016,0.00228657,0.30432659,0.27665773
MODEL_A,layer3-30,NSD,subj01,V1v,0.46245062,0.06769333,0.1970824,0.00393578,0.40613816,0.51419744
MODEL_A,layer3-30,NSD,subj01,V2v,0.42541929,0.06522223,0.16385126,0.00357523,0.39828598,0.46846768
MODEL_A,layer3-30,NSD,subj01,V3v,0.43474218,0.0698481,0.17572578,0.00425575,0.40605283,0.43299605
MODEL_A,layer3-30,NSD,subj01,hV4,0.40569792,0.07040534,0.15157297,0.0042582,0.38047938,0.37008179
MODEL_A,layer3-30,NSD,subj01,FFA-1,0.40781812,0.07453307,0.16925041,0.0052084,0.56376467,0.55291779
MODEL_A,layer3-30,NSD,subj01,VWFA-1,0.35629298,0.06362446,0.12353526,0.00369549,0.43924881,0.30330608
MODEL_A,layer3-30,NSD,subj01,PPA,0.45040876,0.08028953,0.196221,0.00586022,0.4535299,0.53962981
MODEL_A,layer3-30,NSD,subj01,OPA,0.38142017,0.06827406,0.12197809,0.00367207,0.40535782,0.3346003
MODEL_A,layer3-30,NSD,subj01,EBA,0.42389662,0.06614622,0.12914002,0.00291902,0.5022465,0.54770331
MODEL_A,layer3-30,NSD,subj02,V1v,0.48085942,0.07008599,0.22068946,0.00434767,0.44849451,0.56947908
MODEL_A,layer3-30,NSD,subj02,V2v,0.44407184,0.06844033,0.19945035,0.00428844,0.4660596,0.53572452
MODEL_A,layer3-30,NSD,subj02,V3v,0.46251094,0.07187197,0.20852849,0.0046325,0.41672125,0.51153146
MODEL_A,layer3-30,NSD,subj02,hV4,0.49764244,0.07470956,0.23484042,0.00499396,0.44308353,0.49672191
MODEL_A,layer3-30,NSD,subj02,FFA-1,0.38511892,0.06212532,0.09176158,0.00226812,0.42116915,0.43225981
MODEL_A,layer3-30,NSD,subj02,VWFA-1,0.38356109,0.0641779,0.0935792,0.00250845,0.37979001,0.38496519
MODEL_A,layer3-30,NSD,subj02,PPA,0.51111659,0.08408398,0.24946067,0.00633676,0.53160641,0.61774783
MODEL_A,layer3-30,NSD,subj02,OPA,0.4378802,0.07317806,0.15068729,0.00400932,0.42500277,0.41439823
MODEL_A,layer3-30,NSD,subj02,EBA,0.43094155,0.06770718,0.14235834,0.00326888,0.42647503,0.52278071
MODEL_A,layer3-30,NSD,subj03,V1v,0.44811717,0.06997348,0.1818238,0.00414832,0.31254299,0.43127306
MODEL_A,layer3-30,NSD,subj03,V2v,0.41553694,0.06825799,0.16279964,0.00399197,0.33086804,0.43743468
MODEL_A,layer3-30,NSD,subj03,V3v,0.30452672,0.05246875,0.05067888,0.00141232,0.1735951,0.23446364
MODEL_A,layer3-30,NSD,subj03,hV4,0.30479863,0.05481829,0.05558798,0.00172955,0.23849779,0.20766859
MODEL_A,layer3-30,NSD,subj03,FFA-1,0.37637374,0.06530639,0.15046623,0.00403787,0.54350201,0.52709456
MODEL_A,layer3-30,NSD,subj03,VWFA-1,0.256576,0.04943143,0.06959897,0.00241626,0.25286426,0.18344461
MODEL_A,layer3-30,NSD,subj03,PPA,0.41647488,0.0737194,0.167072,0.00485508,0.42687499,0.49112018
MODEL_A,layer3-30,NSD,subj03,OPA,0.35395518,0.06457794,0.11100358,0.0034795,0.32402526,0.30173731
MODEL_A,layer3-30,NSD,subj03,EBA,0.36606652,0.06082813,0.09611388,0.00246527,0.44815305,0.45943602
MODEL_A,layer3-30,NSD,subj04,V1v,0.37925172,0.05861774,0.07396663,0.00163139,0.25140981,0.40710498
MODEL_A,layer3-30,NSD,subj04,V2v,0.36790875,0.05711386,0.08299887,0.00181488,0.16805649,0.39992485
MODEL_A,layer3-30,NSD,subj04,V3v,0.30697811,0.05323834,0.04988939,0.00141473,0.20426807,0.25214679
MODEL_A,layer3-30,NSD,subj04,hV4,0.25395843,0.04904158,0.03639894,0.00131422,0.18286669,0.15343971
MODEL_A,layer3-30,NSD,subj04,FFA-1,0.32844523,0.05731711,0.05271444,0.00150969,0.34517196,0.38037462
MODEL_A,layer3-30,NSD,subj04,VWFA-1,0.27190512,0.05480429,0.04123376,0.00157275,0.28120365,0.17826872
MODEL_A,layer3-30,NSD,subj04,PPA,0.41621831,0.07522925,0.16728792,0.00508133,0.42752745,0.49178371
MODEL_A,layer3-30,NSD,subj04,OPA,0.35125533,0.06886048,0.10763421,0.00392338,0.33625774,0.29729902
MODEL_A,layer3-30,NSD,subj04,EBA,0.36009169,0.0618787,0.08805423,0.00237461,0.47305638,0.44142195
MODEL_A,layer3-30,NSD,subj05,V1v,0.51834984,0.07794493,0.26024717,0.00559385,0.36977794,0.57877281
MODEL_A,layer3-30,NSD,subj05,V2v,0.49510001,0.07517486,0.23690262,0.00509989,0.40882721,0.59547393
MODEL_A,layer3-30,NSD,subj05,V3v,0.42313478,0.07118608,0.17912206,0.00470798,0.35714191,0.48979209
MODEL_A,layer3-30,NSD,subj05,hV4,0.41012317,0.06991399,0.16061493,0.00440863,0.40862251,0.39648307
MODEL_A,layer3-30,NSD,subj05,FFA-1,0.41248887,0.07031333,0.17854993,0.00475493,0.49511928,0.53024989
MODEL_A,layer3-30,NSD,subj05,VWFA-1,0.3990959,0.06668171,0.16798543,0.00436357,0.5471189,0.38171192
MODEL_A,layer3-30,NSD,subj05,PPA,0.52659227,0.08283828,0.24755438,0.00576956,0.51042335,0.62551905
MODEL_A,layer3-30,NSD,subj05,OPA,0.50096994,0.07839802,0.20882613,0.004835,0.48123967,0.52547827
MODEL_A,layer3-30,NSD,subj05,EBA,0.42594086,0.06415098,0.11968385,0.00252165,0.56411764,0.5533702
MODEL_A,layer3-30,NSD,subj06,V1v,0.36324924,0.05523826,0.07084843,0.00151264,0.2348742,0.3847435
MODEL_A,layer3-30,NSD,subj06,V2v,0.4064396,0.06482538,0.159136,0.00374598,0.32736082,0.42064937
MODEL_A,layer3-30,NSD,subj06,V3v,0.37505111,0.06246541,0.13758814,0.00353599,0.30818965,0.36628924
MODEL_A,layer3-30,NSD,subj06,hV4,0.25560561,0.04790143,0.0353614,0.00119012,0.17510953,0.16050725
MODEL_A,layer3-30,NSD,subj06,FFA-1,0.35795987,0.05872703,0.07801734,0.00191647,0.33239914,0.48186547
MODEL_A,layer3-30,NSD,subj06,VWFA-1,0.28758156,0.05287199,0.0858999,0.00267549,0.40328372,0.21892674
MODEL_A,layer3-30,NSD,subj06,PPA,0.37893704,0.06459314,0.13515432,0.00361265,0.42827436,0.4262969
MODEL_A,layer3-30,NSD,subj06,OPA,0.32165715,0.05831512,0.08676367,0.00268112,0.30551776,0.23805656
MODEL_A,layer3-30,NSD,subj06,EBA,0.32727781,0.05411717,0.06564645,0.00167283,0.36315114,0.36718842
MODEL_A,layer3-30,NSD,subj07,V1v,0.4187827,0.07338152,0.17614692,0.00493153,0.4032393,0.42938218
MODEL_A,layer3-30,NSD,subj07,V2v,0.44289639,0.07556732,0.18947718,0.00513368,0.34964086,0.42507791
MODEL_A,layer3-30,NSD,subj07,V3v,0.35705263,0.06070152,0.07661331,0.0020735,0.20681727,0.30049944
MODEL_A,layer3-30,NSD,subj07,hV4,0.3082085,0.05668211,0.06540293,0.00210361,0.19109354,0.23035517
MODEL_A,layer3-30,NSD,subj07,FFA-1,0.34291151,0.06330707,0.08702265,0.00275728,0.41917785,0.33853311
MODEL_A,layer3-30,NSD,subj07,VWFA-1,0.36626436,0.06550412,0.09639505,0.00282533,0.42928002,0.41210246
MODEL_A,layer3-30,NSD,subj07,PPA,0.42516985,0.08157017,0.17640825,0.00607655,0.42712894,0.43483169
MODEL_A,layer3-30,NSD,subj07,OPA,0.39171122,0.07374708,0.12795358,0.00430732,0.38753387,0.3295385
MODEL_A,layer3-30,NSD,subj07,EBA,0.37991543,0.06693322,0.10684515,0.0030521,0.48626102,0.4695755
MODEL_A,layer3-30,NSD,subj08,V1v,0.31438601,0.05567413,0.05852726,0.00165132,0.17377142,0.35542695
MODEL_A,layer3-30,NSD,subj08,V2v,0.33234403,0.056323,0.06287371,0.00164306,0.19222688,0.3498371
MODEL_A,layer3-30,NSD,subj08,V3v,0.30138651,0.05552692,0.05630945,0.00179511,0.1696531,0.28483074
MODEL_A,layer3-30,NSD,subj08,hV4,0.31654933,0.05860484,0.0616692,0.00195156,0.19439677,0.31822385
MODEL_A,layer3-30,NSD,subj08,FFA-1,0.27952024,0.05321694,0.0441242,0.00153361,0.33115893,0.25070831
MODEL_A,layer3-30,NSD,subj08,VWFA-1,0.21471162,0.04544346,0.05050269,0.00207203,0.22489164,0.10557449
MODEL_A,layer3-30,NSD,subj08,PPA,0.36293843,0.06808541,0.13566981,0.00438153,0.37067495,0.37571798
MODEL_A,layer3-30,NSD,subj08,OPA,0.29854149,0.05836452,0.08182441,0.00291768,0.26978836,0.20616732
MODEL_A,layer3-30,NSD,subj08,EBA,0.27812627,0.05426167,0.06613546,0.0022989,0.30807947,0.27931301
MODEL_A,layer4-1,NSD,subj01,V1v,0.38465721,0.055586,0.16114814,0.0030769,0.36150646,0.44656872
MODEL_A,layer4-1,NSD,subj01,V2v,0.34755956,0.05217081,0.13493779,0.00268459,0.32181349,0.40482527
MODEL_A,layer4-1,NSD,subj01,V3v,0.37137004,0.05897715,0.1526739,0.00347387,0.3635784,0.38615606
MODEL_A,layer4-1,NSD,subj01,hV4,0.35718465,0.06115715,0.14051209,0.00369997,0.35038477,0.33541536
MODEL_A,layer4-1,NSD,subj01,FFA-1,0.39380218,0.07139617,0.17263291,0.00509113,0.57990359,0.55332753
MODEL_A,layer4-1,NSD,subj01,VWFA-1,0.34390496,0.06087764,0.12789528,0.00364298,0.4627005,0.30612297
MODEL_A,layer4-1,NSD,subj01,PPA,0.43167051,0.07618698,0.20075116,0.00575606,0.47223484,0.52956596
MODEL_A,layer4-1,NSD,subj01,OPA,0.34356477,0.06080668,0.12671059,0.00362157,0.38434867,0.29054642
MODEL_A,layer4-1,NSD,subj01,EBA,0.45734465,0.0712131,0.23423925,0.00502516,0.68853583,0.64794112
MODEL_A,layer4-1,NSD,subj02,V1v,0.40758831,0.05859348,0.1820216,0.00337061,0.32468117,0.49997706
MODEL_A,layer4-1,NSD,subj02,V2v,0.38080484,0.05782523,0.16673096,0.00333984,0.3781897,0.46674922
MODEL_A,layer4-1,NSD,subj02,V3v,0.41009337,0.06269794,0.18597567,0.00387408,0.38504788,0.47137271
MODEL_A,layer4-1,NSD,subj02,hV4,0.4570621,0.06822646,0.22344204,0.00461587,0.39775136,0.45076643
MODEL_A,layer4-1,NSD,subj02,FFA-1,0.42732214,0.06909773,0.20119941,0.00467275,0.56271513,0.53954006
MODEL_A,layer4-1,NSD,subj02,VWFA-1,0.40548186,0.06755778,0.18024268,0.00452745,0.54780887,0.47058912
MODEL_A,layer4-1,NSD,subj02,PPA,0.49917817,0.08168759,0.26482486,0.00659529,0.51393609,0.61402518
MODEL_A,layer4-1,NSD,subj02,OPA,0.40199822,0.06643718,0.16839929,0.00426477,0.41680341,0.3959861
MODEL_A,layer4-1,NSD,subj02,EBA,0.41424527,0.06416917,0.17619828,0.00379807,0.55399502,0.58066256
MODEL_A,layer4-1,NSD,subj03,V1v,0.39318877,0.06076155,0.16076374,0.00355076,0.26784169,0.38243683
MODEL_A,layer4-1,NSD,subj03,V2v,0.35735041,0.05782675,0.14036821,0.00327939,0.30649556,0.38052813
MODEL_A,layer4-1,NSD,subj03,V3v,0.33021662,0.05693749,0.12090669,0.00326957,0.2749083,0.27418365
MODEL_A,layer4-1,NSD,subj03,hV4,0.33635467,0.05997713,0.12269019,0.00360944,0.36157454,0.27228032
MODEL_A,layer4-1,NSD,subj03,FFA-1,0.37240782,0.0642746,0.15870593,0.00410583,0.58358002,0.53111934
MODEL_A,layer4-1,NSD,subj03,VWFA-1,0.25273278,0.04837025,0.06927447,0.00228562,0.28860651,0.20254852
MODEL_A,layer4-1,NSD,subj03,PPA,0.4011468,0.07050025,0.17343375,0.00489378,0.41528884,0.47186608
MODEL_A,layer4-1,NSD,subj03,OPA,0.33839282,0.0610446,0.11867286,0.00360233,0.318564,0.31390553
MODEL_A,layer4-1,NSD,subj03,EBA,0.34812239,0.05708061,0.12169562,0.00297742,0.49005418,0.47843631
MODEL_A,layer4-1,NSD,subj04,V1v,0.39929757,0.06206292,0.17559113,0.00379337,0.38044088,0.43203457
MODEL_A,layer4-1,NSD,subj04,V2v,0.39952832,0.06179646,0.17551482,0.00379897,0.37343254,0.4494801
MODEL_A,layer4-1,NSD,subj04,V3v,0.32922542,0.05698828,0.11805382,0.00322507,0.30203053,0.30213722
MODEL_A,layer4-1,NSD,subj04,hV4,0.28352872,0.05465059,0.087657,0.00295661,0.29031757,0.21244408
MODEL_A,layer4-1,NSD,subj04,FFA-1,0.35574397,0.06218011,0.14230064,0.00383735,0.50347592,0.4548766
MODEL_A,layer4-1,NSD,subj04,VWFA-1,0.30000329,0.06033521,0.0986335,0.00363845,0.38901396,0.21913852
MODEL_A,layer4-1,NSD,subj04,PPA,0.4084608,0.07356384,0.17845143,0.00535465,0.4534853,0.48991727
MODEL_A,layer4-1,NSD,subj04,OPA,0.33198807,0.06470713,0.11576802,0.00414426,0.34052147,0.27966406
MODEL_A,layer4-1,NSD,subj04,EBA,0.35711047,0.06084678,0.12353683,0.00325142,0.50317492,0.46148295
MODEL_A,layer4-1,NSD,subj05,V1v,0.48811425,0.07313462,0.24746486,0.00518894,0.34289548,0.54681498
MODEL_A,layer4-1,NSD,subj05,V2v,0.45550406,0.06873962,0.21508092,0.0045269,0.31011526,0.55280323
MODEL_A,layer4-1,NSD,subj05,V3v,0.38707995,0.06468515,0.16559039,0.00415524,0.32746314,0.44091332
MODEL_A,layer4-1,NSD,subj05,hV4,0.39163197,0.06631767,0.16238277,0.00427597,0.3903954,0.38585632
MODEL_A,layer4-1,NSD,subj05,FFA-1,0.40733929,0.0689109,0.18464506,0.00469786,0.53605125,0.54350894
MODEL_A,layer4-1,NSD,subj05,VWFA-1,0.39370921,0.06538399,0.16921104,0.00421533,0.57076813,0.38822961
MODEL_A,layer4-1,NSD,subj05,PPA,0.51493065,0.08050095,0.27134939,0.00620005,0.53197878,0.63352242
MODEL_A,layer4-1,NSD,subj05,OPA,0.47488531,0.0734634,0.22099985,0.004981,0.48862582,0.51891108
MODEL_A,layer4-1,NSD,subj05,EBA,0.46612281,0.07039425,0.24202661,0.00492071,0.71426048,0.62996426
MODEL_A,layer4-1,NSD,subj06,V1v,0.3808628,0.05816666,0.16164045,0.00341162,0.34083034,0.4008808
MODEL_A,layer4-1,NSD,subj06,V2v,0.36216241,0.05739272,0.14237837,0.00326208,0.30072089,0.36912182
MODEL_A,layer4-1,NSD,subj06,V3v,0.33521467,0.05548858,0.12456655,0.00310141,0.29220738,0.3237066
MODEL_A,layer4-1,NSD,subj06,hV4,0.27961767,0.05234862,0.08639481,0.00271257,0.23981851,0.18115123
MODEL_A,layer4-1,NSD,subj06,FFA-1,0.38437241,0.0631864,0.17183641,0.00404955,0.4414065,0.52915422
MODEL_A,layer4-1,NSD,subj06,VWFA-1,0.28360909,0.0517523,0.08971539,0.00267826,0.42630337,0.22748262
MODEL_A,layer4-1,NSD,subj06,PPA,0.3620398,0.06120103,0.14339113,0.00371624,0.43630825,0.40721021
MODEL_A,layer4-1,NSD,subj06,OPA,0.29668361,0.05335766,0.09526127,0.00285034,0.29765838,0.22433246
MODEL_A,layer4-1,NSD,subj06,EBA,0.35083133,0.0580277,0.14207368,0.00341929,0.49724296,0.41013723
MODEL_A,layer4-1,NSD,subj07,V1v,0.36400998,0.0630521,0.15094862,0.00397713,0.32893844,0.37435608
MODEL_A,layer4-1,NSD,subj07,V2v,0.38907778,0.06553327,0.16190908,0.00416319,0.35400324,0.38548523
MODEL_A,layer4-1,NSD,subj07,V3v,0.37251259,0.06338585,0.15334134,0.00393324,0.31720279,0.34068499
MODEL_A,layer4-1,NSD,subj07,hV4,0.34245864,0.06337661,0.12866606,0.00393294,0.30672629,0.28089757
MODEL_A,layer4-1,NSD,subj07,FFA-1,0.38008093,0.06994391,0.16436524,0.00482766,0.54989068,0.43696849
MODEL_A,layer4-1,NSD,subj07,VWFA-1,0.3969359,0.07042506,0.1809646,0.00496929,0.67726298,0.49191139
MODEL_A,layer4-1,NSD,subj07,PPA,0.40182433,0.07662009,0.17111771,0.00578043,0.42995148,0.42843015
MODEL_A,layer4-1,NSD,subj07,OPA,0.3587856,0.06713283,0.13516168,0.00441872,0.37236336,0.30586401
MODEL_A,layer4-1,NSD,subj07,EBA,0.35428427,0.06125744,0.13597028,0.00361293,0.46581239,0.48622927
MODEL_A,layer4-1,NSD,subj08,V1v,0.33218211,0.05862765,0.12547402,0.00341811,0.28718814,0.41822338
MODEL_A,layer4-1,NSD,subj08,V2v,0.35222924,0.05974552,0.13822381,0.00355498,0.31095458,0.39308883
MODEL_A,layer4-1,NSD,subj08,V3v,0.31758335,0.0584149,0.1113751,0.00339268,0.23455761,0.31501875
MODEL_A,layer4-1,NSD,subj08,hV4,0.33100519,0.060931,0.12099774,0.00367361,0.2659419,0.34632192
MODEL_A,layer4-1,NSD,subj08,FFA-1,0.2972554,0.05610215,0.10246462,0.00317135,0.4364386,0.32670213
MODEL_A,layer4-1,NSD,subj08,VWFA-1,0.20511533,0.0429442,0.04715463,0.0017503,0.24128697,0.10800896
MODEL_A,layer4-1,NSD,subj08,PPA,0.34915012,0.06512571,0.13572441,0.00426548,0.37883153,0.36005736
MODEL_A,layer4-1,NSD,subj08,OPA,0.27777413,0.05401237,0.08610633,0.0029278,0.26323504,0.19157428
MODEL_A,layer4-1,NSD,subj08,EBA,0.26293674,0.05063832,0.0776468,0.002561,0.31942851,0.29268993
MODEL_B,language_model-layers-3,NSD,subj01,V1v,0.00137585,0.000165,-5.02596572,-0.14931533,0.07697548,0.07913817
MODEL_B,language_model-layers-3,NSD,subj01,V2v,0.00123532,7.718e-05,-5.19266274,-0.17992164,0.10757408,0.12569305
MODEL_B,language_model-layers-3,NSD,subj01,V3v,-0.00246751,-0.00034012,-5.31990941,-0.19424336,0.1205862,0.14022818
MODEL_B,language_model-layers-3,NSD,subj01,hV4,-0.00065438,5.64e-06,-5.62776188,-0.22880011,0.12612335,0.13484602
MODEL_B,language_model-layers-3,NSD,subj01,FFA-1,-0.00432329,-0.00048087,-6.01210001,-0.26603344,0.11685552,0.10938297
MODEL_B,language_model-layers-3,NSD,subj01,VWFA-1,0.00266328,0.00032151,-6.00863335,-0.24149268,0.13291696,0.12885017
MODEL_B,language_model-layers-3,NSD,subj01,PPA,0.00225712,0.00024539,-5.73206822,-0.24000055,0.15918949,0.19313558
MODEL_B,language_model-layers-3,NSD,subj01,OPA,0.00456636,0.00068295,-5.74619483,-0.23453649,0.15821504,0.15771983
MODEL_B,language_model-layers-3,NSD,subj01,EBA,0.00156146,0.00023585,-5.4608942,-0.18758305,0.15789216,0.1973682
MODEL_B,language_model-layers-3,NSD,subj02,V1v,-0.00035823,0.00010719,-4.95934702,-0.16636916,0.08120212,0.0917144
MODEL_B,language_model-layers-3,NSD,subj02,V2v,-0.00311139,-0.00065866,-5.24871729,-0.19704475,0.10107837,0.13948161
MODEL_B,language_model-layers-3,NSD,subj02,V3v,0.00281382,0.00038543,-5.3142609,-0.19320824,0.11376902,0.14901803
MODEL_B,language_model-layers-3,NSD,subj02,hV4,0.00170415,0.00025318,-5.16235592,-0.16338155,0.10602222,0.15508955
MODEL_B,language_model-layers-3,NSD,subj02,FFA-1,0.00318827,0.00064715,-5.49741175,-0.20119069,0.0753106,0.09469897
MODEL_B,language_model-layers-3,NSD,subj02,VWFA-1,-0.00416355,-0.0007042,-5.74399606,-0.21725706,0.10108298,0.12653661
MODEL_B,language_model-layers-3,NSD,subj02,PPA,0.00137788,0.00013811,-5.303748,-0.19199604,0.16046302,0.20522282
MODEL_B,language_model-layers-3,NSD,subj02,OPA,-0.00385857,-0.00061356,-5.52034364,-0.19749523,0.17885732,0.18936754
MODEL_B,language_model-layers-3,NSD,subj02,EBA,0.00096202,0.00012639,-5.50061622,-0.19995324,0.16118776,0.20834865
MODEL_B,language_model-layers-3,NSD,subj03,V1v,0.00358898,0.00055641,-4.44780445,-0.14868265,0.06549628,0.06750823
MODEL_B,language_model-layers-3,NSD,subj03,V2v,-0.00129525,-0.00016868,-4.52047491,-0.16990408,0.08212818,0.09028974
MODEL_B,language_model-layers-3,NSD,subj03,V3v,-0.00151496,-0.00027724,-4.8648715,-0.18447469,0.0795867,0.1123957
MODEL_B,language_model-layers-3,NSD,subj03,hV4,0.00342929,0.00070045,-4.77604151,-0.19099298,0.0746277,0.0740865
MODEL_B,language_model-layers-3,NSD,subj03,FFA-1,-0.00344561,-0.00042466,-4.8165884,-0.1981401,0.10309951,0.11234245
MODEL_B,language_model-layers-3,NSD,subj03,VWFA-1,0.00598049,0.00108114,-5.04962683,-0.22585385,0.07008385,0.05986003
MODEL_B,language_model-layers-3,NSD,subj03,PPA,0.00476939,0.00077642,-4.65188932,-0.19155721,0.17154252,0.22579373
MODEL_B,language_model-layers-3,NSD,subj03,OPA,0.0035746,0.00057218,-4.85398245,-0.19920325,0.13007212,0.13570591
MODEL_B,language_model-layers-3,NSD,subj03,EBA,0.00164635,0.00025968,-4.75919199,-0.17684866,0.16405989,0.17422736
MODEL_B,language_model-layers-3,NSD,subj04,V1v,-0.00437353,-0.00062606,-4.19651031,-0.15328084,0.0842847,0.08617024
MODEL_B,language_model-layers-3,NSD,subj04,V2v,0.00638227,0.00104986,-4.16731739,-0.13879572,0.08796481,0.10268286
MODEL_B,language_model-layers-3,NSD,subj04,V3v,-0.00192202,-0.00054049,-4.42167044,-0.17141719,0.08328386,0.10584443
MODEL_B,language_model-layers-3,NSD,subj04,hV4,0.00028489,-8.792e-05,-4.66005039,-0.2191809,0.07855109,0.08437521
MODEL_B,language_model-layers-3,NSD,subj04,FFA-1,0.00240562,0.00030881,-4.37795639,-0.18367407,0.09183259,0.09585856
MODEL_B,language_model-layers-3,NSD,subj04,VWFA-1,-0.00079737,-0.0001281,-4.67714691,-0.23112574,0.09155257,0.05607868
MODEL_B,language_model-layers-3,NSD,subj04,PPA,0.00014989,0.00011648,-4.34126711,-0.17947015,0.12604946,0.18592123
