model,layer,dataset,subject,roi,dim,pearson_r,pearson_r_nc,ev,ev_nc
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,40,0.18816975,0.0190617,0.02380896,0.00024432
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,41,0.02558604,0.0026937,0.00047827,5.3e-06
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,42,0.41297972,0.04461387,0.17055186,0.00199039
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,43,0.45376502,0.04671618,0.20395406,0.00216175
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,44,0.26063945,0.0264028,0.0652316,0.00066939
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,45,0.34377838,0.0347253,0.06473826,0.00066054
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,46,0.34141703,0.03850464,0.11492097,0.00146169
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,47,-0.03679819,-0.00379163,-0.01143002,-0.00012135
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,48,-0.01867095,-0.00191343,-0.01132934,-0.00011899
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,49,0.47091881,0.04893613,0.21660124,0.00233899
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,50,0.39084627,0.03976236,0.1428269,0.00147823
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,51,0.26433862,0.02673006,0.06671919,0.00068223
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,52,0.37974684,0.04019574,0.13286146,0.00148858
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,53,0.23583051,0.02439179,0.04725588,0.00050553
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,54,0.03778203,0.00389504,0.00142075,1.51e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,55,-0.03272835,-0.00333784,-0.00932939,-9.704e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,56,0.35286671,0.03576931,0.12115755,0.00124494
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,57,0.34532748,0.03493,0.11571875,0.00118396
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,58,0.63782068,0.06592627,0.39558999,0.00422635
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,59,0.65580829,0.06646101,0.40286259,0.00413749
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,60,0.61748648,0.06249189,0.35699701,0.00365643
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,61,0.54959047,0.05522349,0.25382497,0.00256273
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,62,0.52304242,0.0528302,0.26755367,0.00272962
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,63,0.58675618,0.05902542,0.31136751,0.00315091
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,64,0.612937,0.06212318,0.36213884,0.00372007
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,65,0.32694965,0.03304067,0.10655341,0.00108819
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,66,0.67462366,0.06849047,0.43982276,0.0045333
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,67,0.66902615,0.06784157,0.4251534,0.00437171
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,68,0.68131832,0.06968535,0.4565485,0.00477606
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,69,0.67437376,0.0713223,0.45009613,0.00503448
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,70,0.63169815,0.06539812,0.38307053,0.00410573
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,71,0.5120319,0.05235948,0.24743236,0.00258734
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,72,0.58479454,0.05905582,0.31486783,0.00321105
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,73,0.53857367,0.05408331,0.24653141,0.00248604
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,74,0.73946037,0.07572113,0.53392473,0.00559866
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,75,0.68774279,0.07323626,0.47014387,0.00533127
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,76,0.61541065,0.06627343,0.36852622,0.00427383
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,77,0.63776904,0.06625681,0.38471309,0.00415213
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,78,0.66408346,0.06972096,0.41557445,0.00458068
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,79,0.56015843,0.05628679,0.26530738,0.0026788
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,80,0.69262286,0.07029462,0.47267931,0.00486875
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,81,0.70893193,0.07395667,0.50033928,0.00544515
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,82,0.67015265,0.07117832,0.43372522,0.00489286
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,83,0.64414827,0.06572121,0.3926631,0.00408752
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,84,0.12787717,0.01419143,-0.00051626,-6.36e-06
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,85,0.38677857,0.04136288,0.12855358,0.00147022
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,86,0.00321549,0.00036259,-0.00260692,-3.315e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,87,0.33185633,0.03345544,0.10912603,0.00110908
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,88,0.14328119,0.01445638,0.00551509,5.614e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,89,0.14533526,0.01477432,0.01895487,0.00019588
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,90,0.24599774,0.02546486,0.05628911,0.00060318
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,91,0.13708667,0.01386979,0.01151473,0.00011787
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,92,0.17203947,0.0178199,0.02932238,0.0003146
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,93,0.41030909,0.04156386,0.16644137,0.00170793
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,94,0.28237105,0.02881841,0.07964337,0.00082956
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,95,0.33186792,0.03613934,0.10480101,0.00124278
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,96,0.16167476,0.01643422,0.01554315,0.0001606
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,97,0.33001982,0.03381607,0.10671919,0.00112049
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,98,0.13121759,0.01409846,0.01401618,0.0001618
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,99,0.19169518,0.02049987,0.00971609,0.00011111
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,100,0.14090366,0.01542641,0.01881115,0.00022548
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,101,0.2826638,0.02889749,0.07771274,0.00081222
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,102,0.00299948,0.00030272,-0.00126778,-1.291e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,103,0.05829954,0.00605698,0.00324604,3.504e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,104,0.16753044,0.01858426,0.0151832,0.00018684
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,105,0.08820082,0.0093058,0.00387741,4.316e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,106,0.20747399,0.0215535,0.04302977,0.00046438
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,107,0.18676257,0.01906889,0.03397864,0.00035422
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,108,0.10414456,0.01052549,0.01050248,0.00010728
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,109,0.10229591,0.01050934,0.0085297,9.003e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,110,0.3309485,0.03702446,0.10006678,0.00125241
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,111,0.34222181,0.03889059,0.10701249,0.001382
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,112,0.16782314,0.01692734,0.02716009,0.00027632
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,113,0.27607909,0.02807532,0.06940905,0.00071779
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,114,0.30874393,0.0316739,0.09530712,0.00100307
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,115,0.36276306,0.03702274,0.12838891,0.00133727
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,116,0.25023919,0.0261409,0.05562468,0.00060701
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,117,0.13452552,0.01370324,0.0156437,0.00016232
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,118,-0.07492163,-0.00763893,-0.01500649,-0.000156
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,119,0.12453416,0.01370383,0.01542743,0.00018681
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,120,0.33936197,0.03682619,0.10792602,0.00127091
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,121,0.4267801,0.04811774,0.18210393,0.00231484
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,122,0.28579076,0.03075532,0.08089589,0.00093685
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,123,0.22528074,0.0230608,0.04976173,0.00052143
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,124,0.16117833,0.01625027,0.02210696,0.00022472
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,125,0.20841629,0.02147311,0.04343717,0.00046109
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,126,0.2047452,0.02147069,0.04191735,0.00046096
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,127,0.30007273,0.03341893,0.08953027,0.00111046
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,128,0.39172872,0.04418012,0.15344821,0.00195184
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,129,0.41002035,0.04633514,0.16809486,0.00214667
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,130,0.24036771,0.02463921,0.04985977,0.0005239
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,131,0.24169897,0.02436163,0.05841758,0.00059348
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,132,0.65697757,0.0697065,0.43127296,0.00485509
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,133,0.65250865,0.06727785,0.42115729,0.0044773
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,134,0.60156917,0.06844575,0.36055898,0.00466765
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,135,0.65826259,0.06720597,0.43250637,0.00450827
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,136,0.66436846,0.06786031,0.440437,0.00459513
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,137,0.56488915,0.05676842,0.29729835,0.00300248
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,138,0.56884915,0.06073446,0.32292118,0.00368106
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,139,0.62232721,0.06579143,0.38147979,0.00426356
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,140,0.60818168,0.06427423,0.3628747,0.00405288
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,141,0.65259179,0.06699088,0.42227033,0.00444978
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,142,0.6692077,0.07355066,0.4463531,0.00539175
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,143,0.54529263,0.05508501,0.28927131,0.00295198
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,144,0.66044674,0.06669911,0.43022956,0.00438798
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,145,0.46076364,0.04624141,0.19401436,0.00195407
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,146,0.57042374,0.05802919,0.32531415,0.00336667
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,147,0.65298468,0.06621298,0.42566347,0.0043767
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,148,0.63768362,0.06765432,0.39332532,0.00442723
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,149,0.58502619,0.06138132,0.33293032,0.00366501
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,150,0.68177836,0.07103572,0.45705995,0.00496181
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,151,0.6823319,0.07163217,0.46545958,0.00512988
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,152,0.67259921,0.06798835,0.43330236,0.00442739
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,153,0.63811522,0.06464325,0.40424973,0.00414857
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,154,0.58001552,0.060284,0.33631745,0.00363307
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,155,0.59251836,0.06010751,0.35107455,0.00361288
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,156,0.65705214,0.06759051,0.42916944,0.00454151
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,157,0.67990186,0.07474568,0.46203398,0.00558411
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,158,0.6683237,0.06909401,0.44625654,0.00476971
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,159,0.67034031,0.06790304,0.44539514,0.00457018
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,160,0.6893202,0.07012231,0.45324449,0.00469033
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,161,0.46805346,0.04993842,0.20692179,0.00235551
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,162,0.55860334,0.05738996,0.30973692,0.00326932
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,163,0.60699648,0.06273704,0.36569763,0.00390659
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,164,0.59869392,0.06759767,0.35717473,0.00455339
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,165,0.66785216,0.06884675,0.44286346,0.00470626
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,166,0.68487008,0.07066375,0.46767343,0.00497874
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,167,0.41946899,0.04238767,0.17589629,0.00179612
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,168,0.47759475,0.04853088,0.22458121,0.00231895
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,169,0.60085587,0.06365883,0.35956565,0.00403603
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,170,0.63918778,0.06995645,0.38818335,0.00464981
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,171,0.56369246,0.05795239,0.31231025,0.00330099
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,172,0.58766939,0.05989304,0.34241918,0.00355668
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,173,0.34790202,0.03514374,0.11493299,0.00117281
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,174,0.45662609,0.04633544,0.20806012,0.00214237
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,175,0.56323404,0.06030377,0.29471013,0.00337836
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,176,0.54772961,0.06056383,0.29990942,0.00366678
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,177,0.57569777,0.06314501,0.32494071,0.00390925
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,178,0.54149495,0.06088534,0.29296757,0.00370387
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,179,0.54932264,0.06105214,0.30156876,0.00372506
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,180,0.65953037,0.06998059,0.43462268,0.00489326
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,181,0.64276843,0.06866527,0.41032944,0.00468272
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,182,0.67430819,0.06847782,0.44564453,0.00459591
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,183,0.58130732,0.05910187,0.33770729,0.00349085
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,184,0.36194854,0.03681097,0.12260254,0.00126812
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,185,0.40697569,0.04127501,0.16526421,0.00169987
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,186,0.23034543,0.02343473,0.04420307,0.00045752
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,187,0.39002286,0.04142246,0.15121453,0.00170563
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,188,0.34175919,0.03589324,0.11257526,0.00124173
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,189,0.31956875,0.03335937,0.1017073,0.0011083
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,190,0.66394318,0.06722513,0.44068878,0.00451787
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,191,0.53576418,0.05458552,0.2837954,0.00294586
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,192,0.31383584,0.03163758,0.09241977,0.00093922
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,193,0.22286358,0.02239909,0.04953205,0.00050034
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,194,0.33117758,0.0354182,0.10946712,0.00125203
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,195,0.33574175,0.03497093,0.10938911,0.0011868
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,196,0.18055229,0.0183085,0.01467931,0.00015094
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,197,0.63835396,0.06576754,0.40740372,0.00432439
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,198,0.45544017,0.04642198,0.2037266,0.00211657
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,199,0.39237426,0.03997616,0.1516036,0.00157366
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,200,0.23502844,0.02379812,0.05519252,0.00056588
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,201,0.2771243,0.02928159,0.07555892,0.00084358
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,202,0.07611726,0.00816762,0.00547413,6.303e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,203,0.34205055,0.03444226,0.01978215,0.00020057
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,204,0.58705913,0.06018488,0.34083777,0.00358227
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,205,0.47629773,0.0540038,0.21734746,0.00279413
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,206,0.24599503,0.02508924,0.05519446,0.00057414
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,207,0.09488053,0.0096092,0.00423145,4.34e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,208,0.20878955,0.02197453,0.04235414,0.00046916
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,209,0.04553544,0.00504092,-0.00609657,-7.471e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,210,0.06104759,0.00631173,0.00282239,3.017e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,211,0.21754559,0.02192751,0.04424941,0.00044956
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,212,0.615193,0.06443291,0.37845431,0.00415151
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,213,0.54314794,0.05643006,0.29286634,0.00316122
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,214,0.45664053,0.04656507,0.20623653,0.00214455
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,215,0.10447473,0.01071177,0.01046548,0.00011002
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,216,0.07655381,0.00807225,0.00585137,6.506e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,217,0.11301231,0.01145616,0.00506873,5.209e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,218,0.14937638,0.01504303,0.00386511,3.92e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,219,0.61387228,0.06229836,0.37600282,0.00387247
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,220,0.57638396,0.05896012,0.33221541,0.00347626
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,221,0.46590264,0.04755112,0.21627438,0.00225287
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,222,0.2804359,0.03087688,0.05160173,0.00062555
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,223,0.10006097,0.01114697,0.00702858,8.723e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,224,0.09715745,0.00979233,0.00141246,1.435e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,225,0.1807126,0.01831994,0.03067665,0.00031527
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,226,-0.01432049,-0.0014795,-0.00193761,-2.068e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,227,0.58992791,0.06095768,0.34795155,0.00371516
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,228,0.13024144,0.01354698,0.00709285,7.674e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,229,0.07394459,0.00753858,-0.01185456,-0.00012321
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,230,0.057552,0.00651879,-0.00229166,-2.94e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,231,-0.0183625,-0.00184878,-0.00993555,-0.00010072
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,232,0.14876684,0.01504269,0.01333068,0.0001363
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,233,0.62882302,0.06366636,0.39473378,0.00404639
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,234,0.57224728,0.05867891,0.31809231,0.00334464
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,235,0.51978524,0.05352391,0.26589807,0.00281944
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,236,0.35834386,0.03732174,0.12806053,0.00138912
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,237,0.04810841,0.00489193,-0.00126266,-1.306e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,238,0.15232984,0.01539456,0.00839029,8.569e-05
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,239,0.04461503,0.00449283,0.00043498,4.41e-06
MODEL_B,visual-blocks-14,TVSD,monkeyF,IT,240,0.24345787,0.02459314,0.05722585,0.00058395
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,0,0.24612115,0.02476426,0.0512908,0.00051927
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,1,0.32237249,0.03359144,0.09851154,0.00106962
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,2,0.68597291,0.06925714,0.45441216,0.00463196
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,3,0.63850621,0.06404213,0.39879573,0.00401192
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,4,0.70960251,0.07170516,0.48709604,0.00497376
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,5,0.62795529,0.06723841,0.3872541,0.0044399
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,6,0.38058026,0.03828965,0.14482801,0.00146596
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,7,0.55792606,0.05607218,0.31124864,0.00314376
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,8,0.27257982,0.02802559,0.07321255,0.00077394
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,9,0.46461095,0.04949208,0.21220681,0.00240797
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,10,0.74702816,0.07683824,0.548819,0.00580644
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,11,0.59977771,0.06069289,0.35591574,0.00364454
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,12,0.71485885,0.0740768,0.49722831,0.00533924
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,13,0.38868809,0.03933598,0.15064887,0.00154292
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,14,0.54248695,0.05712331,0.29227059,0.00324066
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,15,0.57607788,0.05792274,0.32938684,0.00332998
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,16,0.637888,0.07226821,0.40637843,0.00521599
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,17,0.4988666,0.05523477,0.24813103,0.00304185
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,18,0.73587534,0.07948032,0.5387289,0.00628465
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,19,0.7251216,0.07741695,0.52257263,0.00595658
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,20,0.72601623,0.07671854,0.50342133,0.00562134
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,21,0.62130569,0.06601548,0.38303118,0.00432429
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,22,0.70246591,0.07066153,0.47155144,0.00477139
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,23,0.58873551,0.06706599,0.3422848,0.00444173
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,24,0.66923172,0.07298138,0.44785218,0.00532606
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,25,0.71029282,0.07557299,0.5027426,0.0056912
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,26,0.70341118,0.0708493,0.47118636,0.00478019
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,27,0.54383503,0.05594527,0.29575653,0.00312987
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,28,0.29881387,0.03032513,0.08916202,0.0009183
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,29,0.75298444,0.07598301,0.55114368,0.00561211
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,30,0.68252258,0.07464228,0.46581169,0.00557117
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,31,0.73239326,0.07727963,0.51342898,0.00571639
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,32,0.66955361,0.0687264,0.44370638,0.0046749
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,33,0.62728983,0.06385728,0.39104335,0.00405237
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,34,0.6496468,0.06656089,0.42106384,0.00442009
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,35,0.65210387,0.0669478,0.4239977,0.00446892
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,36,0.717395,0.07584849,0.51464336,0.00575286
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,37,0.72783154,0.07586273,0.52668464,0.00572197
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,38,0.73280477,0.07701535,0.53416456,0.00590001
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,39,0.60896303,0.06265659,0.36858075,0.00390197
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,40,0.72189575,0.08225839,0.50424676,0.00654718
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,41,0.70795099,0.07506195,0.49505041,0.00556523
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,42,0.69743139,0.07565487,0.4863325,0.00572274
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,43,0.61521386,0.06303593,0.37703715,0.0039583
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,44,0.23100815,0.02355983,0.03771667,0.0003923
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,45,0.10481863,0.01065955,-0.00604608,-6.253e-05
MODEL_B,visual-blocks-14,TVSD,monkeyN,IT,46,0.06205457,0.0062967,-0.01584429,-0.00016314
